Time_us,accel_x,accel_y,accel_z,angl_accel_x,angl_accel_y,angl_accel_z
18630045,0.0272184240605703,-3.65361680015016,0.0740444774701722,-0.0644720282981147,-0.00404798452183473,-0.0342456944169866
18632544,-0.00983799615383248,-3.94557725647491,-0.0653424848919056,0.00449313142576774,0.0031454107786178,-0.0145332598998484
18635043,0.221186316008576,-3.62277480465077,-0.145944122831641,-0.125292839370807,0.0727239373458401,-0.0337205901988263
18637542,0.147222352713828,-3.91959588116539,-0.0118359797185463,-0.0448655581249833,0.0618610081141483,-0.0123056714546645
18640041,0.059053247155803,-3.91916441534134,0.163470661483119,-0.0732498988979556,0.0476720095270483,-0.0222484072856627
18642540,0.130474509395212,-4.09582795141772,-0.0371971690317226,-0.0163357596422595,0.0426484354924352,-0.00114960708225
18645039,-0.0481726374888464,-3.60168367790817,-0.114847664307917,-0.0372251798636792,0.0177982558172341,0.00456970490254328
18647538,0.151106240588259,-3.6821430897152,-0.218833548011808,0.0157524942025294,0.0198267975808679,0.0178760334339427
18650037,0.0777254470879978,-3.83322582972635,0.168509938404003,-0.000832843889293361,-0.0139751600951277,0.009654994541732
18652536,-0.16098509983919,-4.02833928194454,-0.0678055508081895,0.0211537652810396,0.00635470433364148,0.0113162080538031
18655035,0.443377610567994,-3.7040274879748,0.0581322006457534,-0.00289875009510886,-0.0274753480876564,-0.00424030487803473
18657534,0.105221467779715,-4.01845032295077,0.106068937775876,0.0198940070844274,0.018357420945285,0.00928002557747955
18660033,-0.0833118902704783,-3.72309859117528,0.121056117212751,0.118250007198995,0.00623725856065913,0.0079398080538038
18662532,0.0914647944171353,-3.98295135588514,0.131562044637296,0.142660385561337,0.0334620489014595,0.0160504490201892
18665031,0.0599780790414622,-3.81005500126728,-0.124475451202132,0.0911353713046395,0.012544103743065,0.00345844556214035
18667530,-0.0403419857315649,-4.02033566510109,0.0864656209239194,0.116175262026259,0.0326808832201872,0.000773672379534813
18670029,-0.0187342200096108,-3.90257782133247,-0.0510735336402283,-0.021194762961991,0.0696507792765414,-0.0210461229387843
18672528,0.0792760201573684,-3.8422689832494,-0.0307902446838987,0.0189813135129273,0.0892098236002689,-0.00490376312719517
18675027,-0.0707131874931395,-3.99058845738893,-0.100371123018077,-0.0599066804379776,0.0380894009708888,-0.0219302508999684
18677526,-4.70068314070288e-05,-3.83388014921825,0.0261588118923114,0.00321384756788476,0.0513244722240556,-0.0131434166762804
18680025,0.217264447503916,-3.4963096201752,-0.068369667993133,-0.11559728553494,-0.0730046334337905,-0.00968748228099547
18682524,0.127540154952753,-3.89521301890235,-0.20595947272933,-0.0486537347367968,-0.0163492158798966,0.0112077423728433
18685023,0.0600370377643644,-3.88522279692215,0.0144041025843937,-0.102263063991991,-0.0625723685681786,-0.002307881176888
18687522,0.0500589152075435,-3.96486244195185,0.0708772353284641,-0.0398855400324134,-0.0210104396836291,0.00764931315050935
18690021,0.107661537523971,-3.88694758331114,-0.0546485554561446,-0.0858347805209373,-0.0718429657023649,-0.0110904485191574
18692520,-0.0883426442596178,-3.93832813596914,-0.0604090533735696,-0.0176397939146352,-0.0225926872800009,7.67580761462314e-05
18695019,0.0682707774360977,-3.97790511162175,0.0148356240569442,-0.0419460128672137,-0.0593781810354994,-0.0155101703682291
18697518,-0.0449651898755331,-4.13423266810925,-0.151324965521313,0.00237679624576036,-0.00260589259279465,0.00550753986586139
18700017,0.212155778384207,-3.72510016236051,-0.154059843330204,-0.0377957837365619,-0.0234610796510159,-0.00172224501975788
18702516,0.217079160461552,-3.89471905254883,-0.0629870727414602,-0.0700362167090098,-0.0556034814475001,-0.00768484600734778
18705015,0.127673823198972,-3.81716730589838,0.0904638808616339,-0.0932273911494501,-0.0739796373301513,-0.0142841271914872
18707514,0.0676220985172138,-4.0169611600487,-0.104859545703132,0.0169242969156933,0.0277699960739623,-0.0154032992058195
18710013,0.0287889996067626,-3.75338293466465,-0.0794859061675748,0.00802088327257046,0.00942851347875939,-0.0113730738870267
18712512,0.178764030959526,-4.05482969012398,-0.0313710907844986,0.0324230393193202,0.0296640944605834,0.00221538360063446
18715011,0.197321793813002,-3.72900339289708,-0.0280989291372473,0.0249029885846936,0.0237664479240194,0.00122825013024592
18717510,0.00584312432956105,-3.90860252745429,0.096657813091919,0.0399063470723783,0.0466169871084497,0.00450934283398594
18720009,0.00560162145694383,-3.75352704747849,0.0552344494626665,-0.0432659155755658,0.0878606879835255,0.00726802369486535
18722508,0.168308154370623,-3.98174888834138,0.0166697812363106,-0.0283318754945348,0.0865589895953671,0.000758015432227362
18725007,0.366092335661243,-3.91815100807551,-0.0171807451959244,-0.027794009982997,0.0370547026542956,-0.00976170880013078
18727506,0.288362896694209,-4.00315548477313,0.278496488378428,0.0482880436503842,-0.00628766877510725,0.000663169649776599
18730005,-0.125910308822215,-3.92635260075861,-0.112555288575312,0.0416686648491978,-0.0434132619137924,-0.0136474976771521
18732504,0.00334625670061905,-3.88811197199368,-0.0533753092214383,0.0455925204534389,-0.00235182530755394,0.00626040444802869
18735003,0.00505599084568317,-3.58638939037049,-0.0130016278446644,-0.0539526585304065,-0.0981223186644827,-0.006927415007613
18737502,-0.0795823085906692,-3.91489030923205,-0.0635629824362868,-0.0374949399333029,-0.0714214853481588,0.0116424256396442
18740001,0.104673218888961,-3.83133635063646,-0.288788179112993,-0.121906105738552,-0.0256300581810277,-0.00769311461665166
18742500,0.177870893583195,-3.97456832408436,-0.112052673547518,-0.0952558422551613,0.0144797464891696,-0.00160219943124465
18744999,0.184762214473482,-3.94990304833462,0.000489714146920003,-0.0919231873922164,-0.0227399037222446,-0.00830136530626097
18747498,0.174034822924155,-3.9574462499456,-0.0677624572906795,-0.0780531918570037,0.017822558402268,-0.0065786052752487
18749997,0.072880653302296,-3.66960914481046,-0.246186224771484,-0.0610270980161358,0.00102346545775828,-0.0173816513263349
18752496,0.148402605136915,-4.03509850452533,-0.0370108953793105,-0.0439155508345641,0.0212539517775516,-0.0025583349471354
18754995,0.225271077825127,-3.95049267728603,0.00195238026738385,-0.0150694395774316,0.00471019832690558,-0.0193057479253077
18757494,0.138173698623857,-4.08543978230218,0.144750359473302,-0.0181877095777647,0.0191485806484996,-0.00438210727871677
18759993,0.0625544048883625,-3.57611492949407,0.0609994225519424,0.0221460120945668,-0.00170190354217478,-0.00139567205262666
18762492,0.314015476689654,-3.9477345654158,0.0337294148453011,0.0697725972685671,-0.0517096782483208,0.00784405975028886
18764991,0.221072548182099,-3.80610608976089,0.00268532223982726,0.0851661352861061,-0.0647553762988731,0.0162785876897974
18767490,0.017517426541003,-3.88864945134188,-0.0723541947545475,0.050323026884082,-0.0274139472749341,0.0121715563839417
18769989,-0.0643007548695798,-3.91487556219875,-0.109733203931006,0.0656005489252301,-0.0333086711484829,0.00358508416405517
18772488,0.0598081087809996,-3.89672906828027,-0.0532723401438202,0.0367161833676771,-0.0168317238885804,0.0135428742544237
18774987,0.200152555607081,-3.95458086633374,-0.0870280094326018,0.0377621162955146,-0.0224325589896204,0.0168405166847284
18777486,-0.0618726353411075,-3.99416374482328,0.0582663501244978,0.0222237240986373,-0.0151941371135373,0.00667586439181217
18779985,0.123890665443631,-3.58806861286782,0.10229723127274,0.0177425552237544,-0.0253584433426946,0.00776386042489212
18782484,0.0870292206730422,-3.96967554814522,0.0257737208498925,0.0158116868840856,-0.0132376816140045,0.0157329691543829
18784983,0.231813291499107,-3.93433646194108,0.123388311400976,0.0209959167897138,-0.0217819637175115,0.0230153376397767
18787482,0.0862900330555232,-3.89266503815266,0.0412251738081831,0.00722895644925413,-0.00307526833769773,0.0257673480706267
18789981,0.150255628993815,-3.71018053350743,0.0343447852405125,0.0115472679328388,0.0037812773395753,0.0155932950907578
18792480,0.178670500407105,-3.91355889940294,-0.187641699185293,0.00603263976490579,0.000702607582005895,-0.00178710398987296
18794979,-0.0124144889348032,-4.00446599130929,0.0163506621100372,-0.0729948081548568,0.0859571156084767,-0.0234607955410199
18797478,0.0429515255103124,-4.03036104651215,0.0759386352371051,-0.0779875225619523,0.0768610815155072,-0.0053527055400211
18799977,0.221287241877528,-3.95330217842245,-0.0673002950475611,-0.0643362410410118,0.0701788924342088,-0.0116726056584014
18802476,0.126164588645513,-3.9677371042464,0.0204952472881277,-0.0588807602440273,0.0564048254033977,-0.00367235568708044
18804975,0.161767025795605,-3.9280032605705,0.11126291623685,-0.0340041269447096,0.0324707354107364,-0.00309551341550521
18807474,0.0105140021114999,-3.97954970579701,0.0422611833560756,-0.0403527261997448,0.0280982678217014,0.00476264816545985
18809973,0.218601567275203,-3.79478135653916,-0.0784948020600423,-0.0167157525119318,-0.150589309140263,0.00714607878070577
