Time_us,x,y,z,roll,pitch,yaw,V_x,V_y,V_z,Gyro_x,Gyro_y,Gyro_z
36300474,88.4005,-0.2598447,-4.711788,0.04953306,-0.2276005,0.03489962,3.030581,0.1168878,-0.2758799,-0.01080541,0.001243307,0.01580244
36400434,88.69135,-0.2379672,-4.715131,0.04801809,-0.2273496,0.03639854,3.028643,0.1195319,-0.2723833,-0.01159207,0.0006750906,0.01361095
36500394,88.98014,-0.214307,-4.717766,0.04660789,-0.2273813,0.03761153,3.028275,0.1211658,-0.2681224,-0.01300041,-0.004894278,0.01077379
36600354,89.26933,-0.1905336,-4.720912,0.04513391,-0.2276391,0.03854632,3.029308,0.1218175,-0.2653837,-0.01285577,-0.003739801,0.008097788
36700314,89.5573,-0.1652573,-4.723648,0.04379228,-0.227631,0.03914501,3.030415,0.120657,-0.2619149,-0.01305966,-0.002972797,0.00433382
36800274,89.84574,-0.139935,-4.72681,0.04250973,-0.2275513,0.03934693,3.031625,0.1193145,-0.2587454,-0.01224012,-0.0007448621,0.0007448466
36900234,90.13284,-0.1129033,-4.729612,0.04139753,-0.2272919,0.039261,3.030441,0.1159159,-0.2574129,-0.01325286,-0.0006087525,-0.001738726
37000194,90.42025,-0.08651467,-4.732801,0.04037221,-0.2272003,0.03887187,3.029599,0.1148919,-0.2537026,-0.01108135,-0.00221548,-0.004743625
37100154,90.70616,-0.05852502,-4.735431,0.03931232,-0.227185,0.03833188,3.029586,0.1145034,-0.250418,-0.01454149,-0.003224994,-0.004442275
37200114,90.99285,-0.03139673,-4.738375,0.03783083,-0.227044,0.03795308,3.030268,0.1118394,-0.2476524,-0.01565422,-0.0008766958,-0.00286697
37300074,91.27835,-0.003123055,-4.741027,0.03642989,-0.2267337,0.03755948,3.031618,0.1108802,-0.2468286,-0.01597792,0.0004398214,-0.004160817
37400034,91.56428,0.02398969,-4.744119,0.03494571,-0.2264201,0.03704815,3.029031,0.1050846,-0.2429485,-0.01552921,-0.0005351255,-0.005512587
37499994,91.84839,0.05190266,-4.746742,0.03377727,-0.2263578,0.03617133,3.026007,0.09968104,-0.2414332,-0.01447497,-0.004581164,-0.009267128
37599954,92.13309,0.07827132,-4.749643,0.03276542,-0.2265589,0.03494459,3.02663,0.09362975,-0.2377379,-0.01198785,-0.005311455,-0.01273903
37699914,92.41657,0.1051633,-4.752107,0.03211777,-0.2265906,0.0332628,3.025978,0.08425982,-0.2362082,-0.01128908,-0.00349497,-0.01701339
37800707,92.70094,0.1304934,-4.755123,0.03168127,-0.2264633,0.03119721,3.026349,0.07824599,-0.2352064,-0.007836408,-0.001249834,-0.02070112
37900667,92.98353,0.1566916,-4.757753,0.03138909,-0.2262194,0.02892263,3.023784,0.07212032,-0.2322363,-0.01059929,-0.003944527,-0.02077804
38000627,93.26713,0.1812223,-4.760662,0.03084032,-0.2263041,0.02682076,3.021514,0.06592798,-0.2272803,-0.009828782,-0.004775794,-0.01935006
38100587,93.54937,0.2064281,-4.763138,0.030363,-0.2264558,0.02470479,3.02047,0.05923178,-0.2247058,-0.01079066,-0.006714112,-0.01948384
38200547,93.83272,0.2296873,-4.766086,0.02985189,-0.2265847,0.02258846,3.017957,0.05433175,-0.2216549,-0.009500498,-0.004444794,-0.01982017
38300507,94.11493,0.2535298,-4.768691,0.02921583,-0.2265651,0.02054319,3.0191,0.04817887,-0.2202488,-0.01325923,-0.00357218,-0.01788532
38400467,94.39812,0.2755428,-4.771815,0.02845219,-0.2264326,0.01868341,3.016805,0.04091103,-0.217087,-0.01043559,-0.001360929,-0.0172814
38500427,94.68,0.2980247,-4.774617,0.02791282,-0.2263612,0.01667013,3.015402,0.03392427,-0.2147961,-0.009991597,-0.003601203,-0.01906386
38600387,94.96297,0.3182719,-4.777881,0.02748338,-0.2264046,0.01449408,3.013956,0.02395374,-0.2123023,-0.007072675,-0.003573308,-0.02147024
38700347,95.24474,0.338732,-4.780877,0.02750654,-0.2264054,0.01189502,3.014608,0.01750064,-0.2096739,-0.006331298,-0.003446507,-0.02487963
38800307,95.52782,0.3569108,-4.78426,0.02744267,-0.2263237,0.009253372,3.010771,0.01119126,-0.2058945,-0.00623185,-0.002662341,-0.02428764
38900267,95.80959,0.3751374,-4.787087,0.02730715,-0.2264167,0.006818978,3.007702,0.005122952,-0.2010106,-0.008112057,-0.006012799,-0.02097394
39000227,96.09251,0.3911254,-4.790333,0.02701027,-0.2267498,0.004698604,3.00625,-0.0004339409,-0.1997931,-0.006577877,-0.005594312,-0.01913761
39100187,96.37447,0.4070412,-4.793405,0.02686994,-0.2269619,0.002606703,3.005977,-0.009505949,-0.1973693,-0.006789839,-0.005228341,-0.01885526
39200147,96.65761,0.4208077,-4.796866,0.02684951,-0.2269999,0.0004686361,3.004178,-0.0116421,-0.1950358,-0.004204157,-0.003349955,-0.02009695
39300107,96.93934,0.4348362,-4.800072,0.02665589,-0.226992,6.281626,2.998583,-0.01713305,-0.190334,-0.00866287,-0.004340251,-0.01694893
39400067,97.22237,0.4465884,-4.803416,0.02629293,-0.2273695,6.279965,2.998197,-0.0207803,-0.1896974,-0.005062916,-0.005735133,-0.01504312
39500027,97.50465,0.4583896,-4.806579,0.02607495,-0.2275898,6.278349,2.996768,-0.0243891,-0.1842698,-0.006406394,-0.004921288,-0.01377518
39599987,97.7883,0.4680808,-4.809834,0.02578759,-0.2277735,6.276927,2.997352,-0.03241994,-0.1815309,-0.00444534,-0.003579602,-0.01311104
39699947,98.07108,0.4777201,-4.812921,0.02582802,-0.2277537,6.27533,2.995074,-0.03374139,-0.1810632,-0.003312699,-0.003455673,-0.01456237
39799907,98.3554,0.4853928,-4.816297,0.0257412,-0.2278071,6.273808,2.993839,-0.03793534,-0.1741668,-0.002962592,-0.002329918,-0.01407831
39900700,98.63893,0.4930092,-4.819282,0.02570333,-0.2278996,6.272319,2.991345,-0.04059489,-0.1738566,-0.003713513,-0.005508013,-0.01305319
40000660,98.92362,0.4989063,-4.822604,0.02558327,-0.2282566,6.27107,2.98897,-0.04550683,-0.1710754,-0.002694494,-0.005074929,-0.01094679
40100620,99.20753,0.5047033,-4.825692,0.02554856,-0.2285506,6.269914,2.987473,-0.04864725,-0.1671938,-0.003117502,-0.004585866,-0.0099249
40200580,99.49295,0.5085995,-4.829066,0.02555774,-0.2288088,6.268815,2.98656,-0.05419026,-0.1644512,-0.0009215518,-0.00295146,-0.01073083
40300540,99.77805,0.5119591,-4.831943,0.02591541,-0.2289297,6.267445,2.986151,-0.060508,-0.1602807,0.00147564,-0.003246281,-0.0140035
40400500,100.0644,0.5135103,-4.835078,0.02661271,-0.2290014,6.265728,2.985909,-0.06497975,-0.1589636,0.004382563,-0.001867678,-0.01745666
40500460,100.3501,0.514784,-4.838089,0.02743463,-0.2290154,6.263843,2.985585,-0.06924487,-0.1583186,0.003995918,-0.002195418,-0.01740022
40600420,100.6373,0.5145708,-4.841184,0.02811988,-0.2290593,6.262179,2.985787,-0.07128596,-0.154035,0.002681684,-0.00209151,-0.01462703
40700380,100.9241,0.5141146,-4.843803,0.02861727,-0.2290931,6.260912,2.983154,-0.07211442,-0.1500023,0.002140884,-0.002406669,-0.01052116
40800340,101.2119,0.5124695,-4.846464,0.0289703,-0.2292761,6.260064,2.984725,-0.0723089,-0.1483795,0.001877048,-0.00256183,-0.006849404
40900300,101.4994,0.5107747,-4.848924,0.0291296,-0.2292449,6.25954,2.985658,-0.07222735,-0.1447662,-0.0005118705,-0.001292316,-0.003495705
41000260,101.7885,0.5080227,-4.851363,0.02906868,-0.229112,6.259375,2.987397,-0.0714976,-0.1413086,-0.000440168,0.0001340518,-0.0004085765
41100220,102.0777,0.5049446,-4.853484,0.02903127,-0.2289404,6.259361,2.985445,-0.07231053,-0.1391399,0.0009311929,0.0005782638,-0.0002147468
41200180,102.3679,0.5004779,-4.855749,0.02912805,-0.2289848,6.259274,2.985337,-0.0748403,-0.1383738,0.002540154,-0.00169687,-0.00164013
41300140,102.6578,0.4955234,-4.85778,0.02955517,-0.2291245,6.258961,2.986536,-0.0730544,-0.1334866,0.004609425,-0.002889293,-0.003475208
41400100,102.9492,0.4898097,-4.860051,0.02991608,-0.2291868,6.258739,2.985484,-0.07209574,-0.1355362,0.003464486,-0.0004660495,-0.001310106
41500060,103.2408,0.4838728,-4.862108,0.03017523,-0.2292309,6.25878,2.984877,-0.0697383,-0.1316851,0.003484624,-0.002026661,0.001021239
41600020,103.5333,0.4774315,-4.864385,0.03024722,-0.2293907,6.259135,2.986307,-0.06686067,-0.1326834,0.00110446,-0.001235954,0.004843674
41699980,103.8256,0.4705897,-4.866304,0.03014624,-0.2294289,6.259825,2.986323,-0.06748664,-0.1275977,0.001847974,-0.001009825,0.00670357
41799940,104.1192,0.4630873,-4.868274,0.03029215,-0.2294315,6.260368,2.986802,-0.06690542,-0.1270591,0.004956666,-0.0003937343,0.00355518
41899900,104.4127,0.4552789,-4.870041,0.03068386,-0.2295951,6.260598,2.985016,-0.06599187,-0.1239235,0.005867547,-0.004180971,0.001135774
42000693,104.7068,0.4468636,-4.872126,0.03117271,-0.2299457,6.260721,2.983601,-0.06640911,-0.1225837,0.005918182,-0.004114143,0.0008506223
42100653,104.9991,0.4378361,-4.873236,0.03176539,-0.2302385,6.260821,2.983064,-0.06463166,-0.1211898,0.007859575,-0.003273609,0.0009132922
42200613,105.2927,0.4287643,-4.874853,0.03239647,-0.2304003,6.261012,2.983582,-0.0606529,-0.1185528,0.007040395,-0.001692306,0.002564963
42300573,105.5856,0.4192275,-4.876179,0.03271144,-0.2304694,6.261551,2.983853,-0.05807441,-0.1192382,0.005031171,-0.0004255516,0.006115475
42400533,105.88,0.4097834,-4.877927,0.03298454,-0.2304361,6.262395,2.98524,-0.05544581,-0.118626,0.004575187,0.001160586,0.008710745
42500493,106.1737,0.3995621,-4.879296,0.03308996,-0.2303887,6.263357,2.984143,-0.05288006,-0.1184305,0.004962652,8.516165e-05,0.008816563
42600453,106.4687,0.3895954,-4.880956,0.03340394,-0.2304028,6.264281,2.985884,-0.05000006,-0.1147612,0.007263117,-0.000233322,0.008088365
42700413,106.7635,0.3789791,-4.882117,0.03370741,-0.2303536,6.265141,2.985978,-0.04735621,-0.1151746,0.006689301,-0.0003524987,0.007579232
42800373,107.0595,0.3689238,-4.88363,0.03402932,-0.2303856,6.266039,2.984878,-0.0447481,-0.1117258,0.006021638,-5.79058e-05,0.008412673
42900333,107.3554,0.3582585,-4.884516,0.03426269,-0.2305117,6.26703,2.98801,-0.0405165,-0.1096515,0.006360847,-0.001048194,0.009167789
43000293,107.6527,0.3481892,-4.885603,0.03455146,-0.2304521,6.268112,2.988609,-0.03517944,-0.1078846,0.006145557,0.002110714,0.01029455
43100253,107.9505,0.3372619,-4.886386,0.03464125,-0.2302717,6.269379,2.992178,-0.02867492,-0.110807,0.004426884,0.002525856,0.01261838
43200213,108.2494,0.3275096,-4.887643,0.03447581,-0.2299864,6.270985,2.991168,-0.02344259,-0.1091574,0.002200941,0.003315386,0.01602796
43300173,108.5482,0.3170819,-4.88846,0.03419619,-0.2299657,6.272763,2.99192,-0.01972136,-0.1072697,0.003311898,-0.000601765,0.0166373
43400133,108.8478,0.3076131,-4.889478,0.03407403,-0.2300891,6.274458,2.992429,-0.01601024,-0.1072366,0.003964333,-0.000135555,0.01528676
43500093,109.1478,0.2969862,-4.890153,0.0341574,-0.2301094,6.275898,2.994467,-0.01268959,-0.1073566,0.008038398,0.000607074,0.01210351
43600053,109.4484,0.2876593,-4.891277,0.03446675,-0.2299986,6.277118,2.993724,-0.009006222,-0.104712,0.006403503,0.001817088,0.01125592
43700013,109.7492,0.2771958,-4.891871,0.03457716,-0.2300178,6.278378,2.993879,-0.007030767,-0.1034828,0.00632801,-0.0003750783,0.01154403
43799973,110.0506,0.2678324,-4.892776,0.03501434,-0.2300903,6.279516,2.995063,-0.002774011,-0.1017215,0.008682274,8.556491e-05,0.009685334
43899933,110.3525,0.2573651,-4.893431,0.0354049,-0.2300854,6.280499,2.992622,-0.001400048,-0.103127,0.007771994,-0.0001978024,0.00881258
43999893,110.6542,0.2481827,-4.894265,0.03597463,-0.230287,6.281406,2.991504,0.001924105,-0.09941242,0.009383148,-0.002003272,0.00786884
44100686,110.9563,0.2383007,-4.894754,0.0364757,-0.2304246,6.282285,2.992834,0.008102328,-0.1003401,0.008285198,0.001212974,0.008619894
44200646,111.2587,0.2299935,-4.895641,0.03666425,-0.2303371,0.0003282613,2.993047,0.01150072,-0.1016673,0.00386993,0.001320297,0.01310898
44300606,111.5616,0.2204482,-4.896246,0.03659976,-0.2302232,0.001901052,2.994073,0.01769507,-0.1003118,0.004727064,0.00240657,0.0152434
44400566,111.8647,0.2126233,-4.897045,0.03646941,-0.2300051,0.003564159,2.995698,0.01999787,-0.1003052,0.003886789,0.003983087,0.01520542
44500526,112.1688,0.203764,-4.897375,0.03659736,-0.2295318,0.004975264,2.99851,0.02346233,-0.09852803,0.00779328,0.00590024,0.01127556
44600486,112.4728,0.1968414,-4.898095,0.03687872,-0.2289205,0.006100029,2.999292,0.02908235,-0.09753904,0.004784743,0.006881343,0.01028648
44700446,112.777,0.1891263,-4.898609,0.03684978,-0.2284883,0.007380913,2.998796,0.03445749,-0.09894549,0.005161588,0.003884988,0.01243373
44800406,113.081,0.1831041,-4.899395,0.03672865,-0.228254,0.008873296,3.000865,0.03913798,-0.09596584,0.002623943,0.002869784,0.01485929
44900366,113.3858,0.1755848,-4.899695,0.03643918,-0.2279047,0.01053812,3.00244,0.04159171,-0.09731,0.003997813,0.005264277,0.0155432
45000326,113.6903,0.1697253,-4.900721,0.03653967,-0.2238735,0.01219328,3.001628,0.04410427,-0.1008003,0.008266497,0.07379369,0.01262654
45100286,113.9948,0.1626034,-4.901718,0.03723638,-0.211347,0.01356407,2.992631,0.04781459,-0.1063273,0.01358284,0.151075,0.005450889
45200246,114.2973,0.1575114,-4.903815,0.03830878,-0.1943324,0.01459307,2.968076,0.05480189,-0.1119735,0.01361307,0.1764922,0.002590374
45300206,114.5973,0.151494,-4.906013,0.03914979,-0.1771302,0.01583874,2.929364,0.06246033,-0.1170636,0.01243767,0.1681409,0.006833299
45400166,114.8923,0.1478165,-4.908957,0.03973064,-0.1619592,0.01769554,2.876738,0.06789538,-0.1198502,0.009326674,0.1429879,0.01460931
45500126,115.1822,0.1434937,-4.911913,0.04014352,-0.1493516,0.02001769,2.811706,0.07496473,-0.125593,0.01010159,0.1190183,0.01877584
45600086,115.465,0.1413289,-4.915722,0.04048524,-0.1387962,0.02264333,2.74142,0.08150538,-0.1253193,0.007487101,0.1011487,0.02240226
45700046,115.7422,0.1380759,-4.919274,0.04082683,-0.1291004,0.0254472,2.668319,0.08575582,-0.1285044,0.01070098,0.09919219,0.0232226
45800006,116.0111,0.1370104,-4.923753,0.04152559,-0.1191264,0.02818824,2.589215,0.09402727,-0.1345824,0.01162178,0.1029149,0.02234974
45899966,116.2732,0.1351536,-4.928514,0.04203141,-0.1085141,0.031184,2.505491,0.09856856,-0.140269,0.01046505,0.111664,0.02600196
45999926,116.5259,0.1356008,-4.934655,0.04269826,-0.09688683,0.03454125,2.417696,0.1081962,-0.1501277,0.01192021,0.1222778,0.02866134
46099886,116.7711,0.1354588,-4.941536,0.04326657,-0.08386663,0.03840165,2.324877,0.1144544,-0.1635462,0.01147455,0.1392403,0.03357786
46200679,117.0057,0.1375372,-4.950153,0.0439853,-0.06910992,0.04270662,2.222049,0.1206402,-0.1798604,0.01145403,0.1550062,0.03636481
46300639,117.2317,0.1387195,-4.960448,0.04474685,-0.05213973,0.04727157,2.114229,0.1257485,-0.2031996,0.01339801,0.1840816,0.03645872
46400599,117.4453,0.1422972,-4.973616,0.04533996,-0.03199822,0.05204016,1.993282,0.130714,-0.216629,0.004906116,0.2125691,0.03786326
46500559,117.6482,0.1450978,-4.98702,0.04522444,-0.0112936,0.05468278,1.862787,0.1334332,-0.2007661,0.0001069423,0.2025007,-0.001463493
46600519,117.8368,0.1499226,-5.000336,0.04503628,0.006703586,0.05364267,1.724923,0.1375978,-0.1783794,-0.002132702,0.1649572,-0.02693536
46700479,118.0135,0.1539543,-5.011305,0.04464196,0.02071194,0.05189358,1.578516,0.1354151,-0.1393562,-0.001346285,0.1258631,-0.02298282
46800439,118.174,0.1595051,-5.019095,0.04452499,0.03077719,0.05101421,1.432344,0.1355182,-0.09130912,0.0006180827,0.08688677,-0.01110652
46900399,118.3223,0.1641556,-5.022029,0.04454151,0.0377542,0.05101058,1.287854,0.1314247,-0.03231045,0.002239595,0.06312885,-0.003148216
47000359,118.455,0.1699661,-5.019228,0.04476421,0.04277345,0.0513127,1.151609,0.1307959,0.03832231,0.002485736,0.04492194,-0.001474614
47100319,118.5764,0.1748723,-5.009297,0.04480944,0.04673001,0.05153541,1.021967,0.1264872,0.1165943,0.001345671,0.03939797,-0.002738628
47200279,118.6833,0.1810546,-4.992201,0.04490936,0.05026629,0.05158082,0.8953261,0.1259699,0.1869921,0.001780324,0.03361209,-0.004224852
47300239,118.7794,0.1870229,-4.96881,0.04473723,0.05306654,0.05153761,0.7734895,0.1245932,0.2532366,-0.001285872,0.02713154,-0.004249175
47400199,118.8618,0.1939392,-4.93953,0.04443565,0.05512813,0.05149695,0.6591654,0.1201869,0.3048826,-0.001795008,0.01807616,-0.003602902
47500159,118.9341,0.2003529,-4.905585,0.04410127,0.05638501,0.05148026,0.545728,0.1177638,0.3491582,-0.002813126,0.009907022,-0.002926726
47600119,118.9936,0.2077015,-4.867666,0.04364148,0.05655959,0.05145397,0.4386306,0.1160171,0.3787366,-0.004905093,-0.002899787,-0.002629627
47700079,119.0442,0.2149262,-4.827103,0.04299637,0.05576853,0.05144012,0.3419499,0.1135508,0.3983375,-0.006213957,-0.008768179,-0.001767401
47800039,119.0831,0.2228957,-4.78483,0.04220504,0.05452562,0.05144392,0.2495341,0.1131022,0.4093273,-0.00811773,-0.01527219,-0.001756555
47899999,119.1138,0.2306444,-4.741494,0.0411636,0.05269143,0.05143927,0.1660677,0.1135069,0.4107695,-0.01002422,-0.01862499,-0.001286506
47999959,119.1345,0.2391365,-4.697731,0.03987998,0.05060359,0.05145085,0.08948699,0.1133658,0.4148364,-0.01321131,-0.02227028,-0.001185191
48099919,119.1484,0.2473132,-4.653248,0.03840671,0.04826767,0.05145918,0.01979964,0.1107604,0.4166848,-0.01410075,-0.02343356,-0.001148229
48199879,119.1538,0.2558257,-4.608491,0.03713864,0.04558739,0.05145942,-0.04638992,0.1080948,0.4152375,-0.0109962,-0.02959012,-0.001013706
48300672,119.1538,0.2639881,-4.563662,0.03604579,0.04236087,0.05143407,-0.1014829,0.1064994,0.4138096,-0.01020304,-0.03236229,-0.001125408
48400632,119.1467,0.2725224,-4.518978,0.03492666,0.03907777,0.05140821,-0.1513035,0.1014765,0.4121019,-0.01050476,-0.0337696,-0.001148333
48500592,119.1347,0.2806688,-4.474308,0.03395552,0.03563907,0.05139139,-0.1965802,0.09873246,0.4098451,-0.008770665,-0.03521446,-0.0008241178
48600552,119.117,0.289052,-4.429771,0.03306231,0.03213136,0.05138963,-0.2366536,0.09337854,0.4099785,-0.00819512,-0.03495162,-0.0006702145
48700512,119.0953,0.2974275,-4.385286,0.03223484,0.02846037,0.05138145,-0.2679195,0.08989302,0.4107169,-0.00882589,-0.03646491,-0.0006919905
48800472,119.0693,0.3055184,-4.340911,0.0312923,0.02484792,0.0513778,-0.2960393,0.08526995,0.4082892,-0.008973134,-0.03678876,-0.000390636
48900432,119.0399,0.3127932,-4.296722,0.03044084,0.02110691,0.05139441,-0.3195734,0.0799621,0.4082399,-0.007278694,-0.03882911,-0.0004120221
49000392,119.0077,0.3199009,-4.252707,0.02968072,0.01733504,0.05139352,-0.3351735,0.07625247,0.4067062,-0.008050066,-0.03743083,-0.0007241665
49100352,118.9732,0.3263605,-4.208945,0.02881553,0.01372401,0.05140084,-0.3474948,0.07077485,0.4065724,-0.008682662,-0.03745461,-0.0006912736
49200312,118.9369,0.3324473,-4.165048,0.0281111,0.01019316,0.05140132,-0.359071,0.06636786,0.4092656,-0.006349878,-0.03639576,-0.0006751232
